NOM_IRIS;NE_ID;Date;Duree;Type;volume_nuitee;total_volume_nuitee;sum_vol_nuitee_per_date_com;mean_com_vol_nuitee
Essert;903704;2023-12-21;Inf30min;National;1269.0;4838216.0;2952.0;2475.310638297872
Essert;903704;2023-12-21;Sup3h;Etranger;20.0;4838216.0;2952.0;2475.310638297872
Essert;903704;2023-12-21;Sup3h;National;1097.0;4838216.0;2952.0;2475.310638297872
Essert;903704;2023-12-22;30min3h;National;622.0;4838216.0;2907.0;2475.310638297872
Essert;903704;2023-12-22;Inf30min;Etranger;32.0;4838216.0;2907.0;2475.310638297872
Essert;903704;2023-12-22;Inf30min;National;999.0;4838216.0;2907.0;2475.310638297872
Essert;903704;2023-12-22;Sup3h;Etranger;33.0;4838216.0;2907.0;2475.310638297872
Essert;903704;2023-12-22;Sup3h;National;1221.0;4838216.0;2907.0;2475.310638297872
Essert;903704;2023-12-23;30min3h;National;597.0;4838216.0;2693.0;2475.310638297872
Essert;903704;2023-12-23;Inf30min;Etranger;22.0;4838216.0;2693.0;2475.310638297872
Essert;903704;2023-12-23;Inf30min;National;1157.0;4838216.0;2693.0;2475.310638297872
Essert;903704;2023-12-23;Sup3h;Etranger;30.0;4838216.0;2693.0;2475.310638297872
Essert;903704;2023-12-23;Sup3h;National;887.0;4838216.0;2693.0;2475.310638297872
Essert;903704;2023-12-24;30min3h;National;360.0;4838216.0;2037.0;2475.310638297872
Essert;903704;2023-12-24;Inf30min;Etranger;39.0;4838216.0;2037.0;2475.310638297872
Essert;903704;2023-12-24;Inf30min;National;1037.0;4838216.0;2037.0;2475.310638297872
Essert;903704;2023-12-24;Sup3h;Etranger;36.0;4838216.0;2037.0;2475.310638297872
Essert;903704;2023-12-24;Sup3h;National;565.0;4838216.0;2037.0;2475.310638297872
Essert;903704;2023-12-25;30min3h;National;208.0;4838216.0;1648.0;2475.310638297872
Essert;903704;2023-12-25;Inf30min;National;1009.0;4838216.0;1648.0;2475.310638297872
Essert;903704;2023-12-25;Sup3h;Etranger;37.0;4838216.0;1648.0;2475.310638297872
Essert;903704;2023-12-25;Sup3h;National;394.0;4838216.0;1648.0;2475.310638297872
Essert;903704;2023-12-26;30min3h;National;426.0;4838216.0;2182.0;2475.310638297872
Essert;903704;2023-12-26;Inf30min;Etranger;51.0;4838216.0;2182.0;2475.310638297872
Essert;903704;2023-12-26;Inf30min;National;922.0;4838216.0;2182.0;2475.310638297872
Essert;903704;2023-12-26;Sup3h;Etranger;64.0;4838216.0;2182.0;2475.310638297872
Essert;903704;2023-12-26;Sup3h;National;719.0;4838216.0;2182.0;2475.310638297872
Essert;903704;2023-12-27;30min3h;National;447.0;4838216.0;2300.0;2475.310638297872
Essert;903704;2023-12-27;Inf30min;Etranger;41.0;4838216.0;2300.0;2475.310638297872
Essert;903704;2023-12-27;Inf30min;National;1081.0;4838216.0;2300.0;2475.310638297872
Essert;903704;2023-12-27;Sup3h;National;731.0;4838216.0;2300.0;2475.310638297872
Essert;903704;2023-12-28;30min3h;National;494.0;4838216.0;2695.0;2475.310638297872
Essert;903704;2023-12-28;Inf30min;Etranger;75.0;4838216.0;2695.0;2475.310638297872
Essert;903704;2023-12-28;Inf30min;National;1185.0;4838216.0;2695.0;2475.310638297872
Essert;903704;2023-12-28;Sup3h;Etranger;39.0;4838216.0;2695.0;2475.310638297872
Essert;903704;2023-12-28;Sup3h;National;902.0;4838216.0;2695.0;2475.310638297872
Essert;903704;2023-12-29;30min3h;National;385.0;4838216.0;2049.0;2475.310638297872
Essert;903704;2023-12-29;Inf30min;National;1015.0;4838216.0;2049.0;2475.310638297872
Essert;903704;2023-12-29;Sup3h;National;649.0;4838216.0;2049.0;2475.310638297872
Essert;903704;2023-12-30;30min3h;National;526.0;4838216.0;2582.0;2475.310638297872
Essert;903704;2023-12-30;Inf30min;Etranger;25.0;4838216.0;2582.0;2475.310638297872
Essert;903704;2023-12-30;Inf30min;National;1232.0;4838216.0;2582.0;2475.310638297872
Essert;903704;2023-12-30;Sup3h;National;799.0;4838216.0;2582.0;2475.310638297872
Essert;903704;2023-12-31;30min3h;National;315.0;4838216.0;1535.0;2475.310638297872
Essert;903704;2023-12-31;Inf30min;Etranger;30.0;4838216.0;1535.0;2475.310638297872
Essert;903704;2023-12-31;Inf30min;National;826.0;4838216.0;1535.0;2475.310638297872
Essert;903704;2023-12-31;Sup3h;National;364.0;4838216.0;1535.0;2475.310638297872
Essert;903704;2024-01-01;30min3h;National;203.0;4838216.0;1545.0;2475.310638297872
Essert;903704;2024-01-01;Inf30min;National;937.0;4838216.0;1545.0;2475.310638297872
Essert;903704;2024-01-01;Sup3h;National;405.0;4838216.0;1545.0;2475.310638297872
Essert;903704;2024-01-02;30min3h;National;326.0;4838216.0;2088.0;2475.310638297872
Essert;903704;2024-01-02;Inf30min;National;1017.0;4838216.0;2088.0;2475.310638297872
Essert;903704;2024-01-02;Sup3h;Etranger;49.0;4838216.0;2088.0;2475.310638297872
Essert;903704;2024-01-02;Sup3h;National;696.0;4838216.0;2088.0;2475.310638297872
Essert;903704;2024-01-03;30min3h;National;473.0;4838216.0;2377.0;2475.310638297872
Essert;903704;2024-01-03;Inf30min;National;1164.0;4838216.0;2377.0;2475.310638297872
Essert;903704;2024-01-03;Sup3h;National;740.0;4838216.0;2377.0;2475.310638297872
Essert;903704;2024-01-04;30min3h;National;427.0;4838216.0;2327.0;2475.310638297872
Essert;903704;2024-01-04;Inf30min;National;1098.0;4838216.0;2327.0;2475.310638297872
Essert;903704;2024-01-04;Sup3h;Etranger;24.0;4838216.0;2327.0;2475.310638297872
Essert;903704;2024-01-04;Sup3h;National;778.0;4838216.0;2327.0;2475.310638297872
Essert;903704;2024-01-05;30min3h;National;626.0;4838216.0;2953.0;2475.310638297872
Essert;903704;2024-01-05;Inf30min;Etranger;51.0;4838216.0;2953.0;2475.310638297872
Essert;903704;2024-01-05;Inf30min;National;1301.0;4838216.0;2953.0;2475.310638297872
Essert;903704;2024-01-05;Sup3h;National;975.0;4838216.0;2953.0;2475.310638297872
Essert;903704;2024-01-06;30min3h;National;695.0;4838216.0;2522.0;2475.310638297872
Essert;903704;2024-01-06;Inf30min;Etranger;40.0;4838216.0;2522.0;2475.310638297872
Essert;903704;2024-01-06;Inf30min;National;1017.0;4838216.0;2522.0;2475.310638297872
Essert;903704;2024-01-06;Sup3h;National;770.0;4838216.0;2522.0;2475.310638297872
Essert;903704;2024-01-07;30min3h;National;259.0;4838216.0;1502.0;2475.310638297872
Essert;903704;2024-01-07;Inf30min;National;804.0;4838216.0;1502.0;2475.310638297872
Essert;903704;2024-01-07;Sup3h;National;439.0;4838216.0;1502.0;2475.310638297872
Essert;903704;2024-01-08;30min3h;National;421.0;4838216.0;2363.0;2475.310638297872
Essert;903704;2024-01-08;Inf30min;National;1098.0;4838216.0;2363.0;2475.310638297872
Essert;903704;2024-01-08;Sup3h;National;844.0;4838216.0;2363.0;2475.310638297872
Essert;903704;2024-01-09;30min3h;National;550.0;4838216.0;2577.0;2475.310638297872
Essert;903704;2024-01-09;Inf30min;National;1135.0;4838216.0;2577.0;2475.310638297872
Essert;903704;2024-01-09;Sup3h;National;892.0;4838216.0;2577.0;2475.310638297872
Essert;903704;2024-01-10;30min3h;National;428.0;4838216.0;2203.0;2475.310638297872
Essert;903704;2024-01-10;Inf30min;National;971.0;4838216.0;2203.0;2475.310638297872
Essert;903704;2024-01-10;Sup3h;National;804.0;4838216.0;2203.0;2475.310638297872
Essert;903704;2024-01-11;30min3h;National;477.0;4838216.0;2445.0;2475.310638297872
Essert;903704;2024-01-11;Inf30min;National;1027.0;4838216.0;2445.0;2475.310638297872
Essert;903704;2024-01-11;Sup3h;National;941.0;4838216.0;2445.0;2475.310638297872
Essert;903704;2024-01-12;30min3h;National;517.0;4838216.0;2488.0;2475.310638297872
Essert;903704;2024-01-12;Inf30min;National;1017.0;4838216.0;2488.0;2475.310638297872
Essert;903704;2024-01-12;Sup3h;National;954.0;4838216.0;2488.0;2475.310638297872
Essert;903704;2024-01-13;30min3h;National;503.0;4838216.0;2652.0;2475.310638297872
Essert;903704;2024-01-13;Inf30min;National;1182.0;4838216.0;2652.0;2475.310638297872
Essert;903704;2024-01-13;Sup3h;National;967.0;4838216.0;2652.0;2475.310638297872
Essert;903704;2024-01-14;30min3h;National;223.0;4838216.0;1512.0;2475.310638297872
Essert;903704;2024-01-14;Inf30min;National;994.0;4838216.0;1512.0;2475.310638297872
Essert;903704;2024-01-14;Sup3h;National;295.0;4838216.0;1512.0;2475.310638297872
Essert;903704;2024-01-15;30min3h;National;251.0;4838216.0;1583.0;2475.310638297872
Essert;903704;2024-01-15;Inf30min;National;991.0;4838216.0;1583.0;2475.310638297872
Essert;903704;2024-01-15;Sup3h;National;341.0;4838216.0;1583.0;2475.310638297872
Essert;903704;2024-01-16;30min3h;National;441.0;4838216.0;2528.0;2475.310638297872
Essert;903704;2024-01-16;Inf30min;Etranger;25.0;4838216.0;2528.0;2475.310638297872
Essert;903704;2024-01-16;Inf30min;National;1171.0;4838216.0;2528.0;2475.310638297872
Essert;903704;2024-01-16;Sup3h;National;891.0;4838216.0;2528.0;2475.310638297872
Essert;903704;2024-01-17;30min3h;National;451.0;4838216.0;1927.0;2475.310638297872
Essert;903704;2024-01-17;Inf30min;National;798.0;4838216.0;1927.0;2475.310638297872
Essert;903704;2024-01-17;Sup3h;National;678.0;4838216.0;1927.0;2475.310638297872
Essert;903704;2024-01-18;30min3h;National;560.0;4838216.0;3228.0;2475.310638297872
Essert;903704;2024-01-18;Inf30min;National;1347.0;4838216.0;3228.0;2475.310638297872
Essert;903704;2024-01-18;Sup3h;National;1321.0;4838216.0;3228.0;2475.310638297872
Essert;903704;2024-01-19;30min3h;National;515.0;4838216.0;2756.0;2475.310638297872
Essert;903704;2024-01-19;Inf30min;Etranger;25.0;4838216.0;2756.0;2475.310638297872
Essert;903704;2024-01-19;Inf30min;National;1144.0;4838216.0;2756.0;2475.310638297872
Essert;903704;2024-01-19;Sup3h;National;1072.0;4838216.0;2756.0;2475.310638297872
Essert;903704;2024-01-20;30min3h;National;469.0;4838216.0;2175.0;2475.310638297872
Essert;903704;2024-01-20;Inf30min;National;955.0;4838216.0;2175.0;2475.310638297872
Essert;903704;2024-01-20;Sup3h;National;751.0;4838216.0;2175.0;2475.310638297872
Essert;903704;2024-01-21;30min3h;National;363.0;4838216.0;1560.0;2475.310638297872
Essert;903704;2024-01-21;Inf30min;National;729.0;4838216.0;1560.0;2475.310638297872
Essert;903704;2024-01-21;Sup3h;National;468.0;4838216.0;1560.0;2475.310638297872
Essert;903704;2024-01-22;30min3h;National;399.0;4838216.0;2283.0;2475.310638297872
Essert;903704;2024-01-22;Inf30min;National;1142.0;4838216.0;2283.0;2475.310638297872
Essert;903704;2024-01-22;Sup3h;National;742.0;4838216.0;2283.0;2475.310638297872
Essert;903704;2024-01-23;30min3h;National;400.0;4838216.0;2622.0;2475.310638297872
Essert;903704;2024-01-23;Inf30min;National;1169.0;4838216.0;2622.0;2475.310638297872
Essert;903704;2024-01-23;Sup3h;National;1053.0;4838216.0;2622.0;2475.310638297872
Essert;903704;2024-01-24;30min3h;National;519.0;4838216.0;2388.0;2475.310638297872
Essert;903704;2024-01-24;Inf30min;National;1016.0;4838216.0;2388.0;2475.310638297872
Essert;903704;2024-01-24;Sup3h;National;853.0;4838216.0;2388.0;2475.310638297872
Essert;903704;2024-01-25;30min3h;National;416.0;4838216.0;2589.0;2475.310638297872
Essert;903704;2024-01-25;Inf30min;National;1167.0;4838216.0;2589.0;2475.310638297872
Essert;903704;2024-01-25;Sup3h;National;1006.0;4838216.0;2589.0;2475.310638297872
Essert;903704;2024-01-26;30min3h;National;453.0;4838216.0;2323.0;2475.310638297872
Essert;903704;2024-01-26;Inf30min;National;902.0;4838216.0;2323.0;2475.310638297872
Essert;903704;2024-01-26;Sup3h;National;968.0;4838216.0;2323.0;2475.310638297872
Essert;903704;2024-01-27;30min3h;National;685.0;4838216.0;2631.0;2475.310638297872
Essert;903704;2024-01-27;Inf30min;Etranger;40.0;4838216.0;2631.0;2475.310638297872
Essert;903704;2024-01-27;Inf30min;National;1097.0;4838216.0;2631.0;2475.310638297872
Essert;903704;2024-01-27;Sup3h;National;809.0;4838216.0;2631.0;2475.310638297872
Essert;903704;2024-01-28;30min3h;National;286.0;4838216.0;1620.0;2475.310638297872
Essert;903704;2024-01-28;Inf30min;National;881.0;4838216.0;1620.0;2475.310638297872
Essert;903704;2024-01-28;Sup3h;National;453.0;4838216.0;1620.0;2475.310638297872
Pépinière 2;916594;2023-11-27;30min3h;National;827.0;4838216.0;11317.0;12433.472972972973
Pépinière 2;916594;2023-11-27;Inf30min;Etranger;123.0;4838216.0;11317.0;12433.472972972973
Pépinière 2;916594;2023-11-27;Inf30min;National;883.0;4838216.0;11317.0;12433.472972972973
Pépinière 2;916594;2023-11-27;Sup3h;Etranger;384.0;4838216.0;11317.0;12433.472972972973
Pépinière 2;916594;2023-11-27;Sup3h;National;9100.0;4838216.0;11317.0;12433.472972972973
Pépinière 2;916594;2023-11-28;30min3h;Etranger;82.0;4838216.0;13258.0;12433.472972972973
Pépinière 2;916594;2023-11-28;30min3h;National;1198.0;4838216.0;13258.0;12433.472972972973
Pépinière 2;916594;2023-11-28;Inf30min;Etranger;210.0;4838216.0;13258.0;12433.472972972973
Pépinière 2;916594;2023-11-28;Inf30min;National;1277.0;4838216.0;13258.0;12433.472972972973
Pépinière 2;916594;2023-11-28;Sup3h;Etranger;545.0;4838216.0;13258.0;12433.472972972973
Pépinière 2;916594;2023-11-28;Sup3h;National;9946.0;4838216.0;13258.0;12433.472972972973
Pépinière 2;916594;2023-11-29;30min3h;Etranger;122.0;4838216.0;13235.0;12433.472972972973
Pépinière 2;916594;2023-11-29;30min3h;National;1272.0;4838216.0;13235.0;12433.472972972973
Pépinière 2;916594;2023-11-29;Inf30min;Etranger;147.0;4838216.0;13235.0;12433.472972972973
Pépinière 2;916594;2023-11-29;Inf30min;National;1153.0;4838216.0;13235.0;12433.472972972973
Pépinière 2;916594;2023-11-29;Sup3h;Etranger;545.0;4838216.0;13235.0;12433.472972972973
Pépinière 2;916594;2023-11-29;Sup3h;National;9996.0;4838216.0;13235.0;12433.472972972973
Pépinière 2;916594;2023-11-30;30min3h;Etranger;55.0;4838216.0;11675.0;12433.472972972973
Pépinière 2;916594;2023-11-30;30min3h;National;782.0;4838216.0;11675.0;12433.472972972973
Pépinière 2;916594;2023-11-30;Inf30min;Etranger;208.0;4838216.0;11675.0;12433.472972972973
Pépinière 2;916594;2023-11-30;Inf30min;National;1134.0;4838216.0;11675.0;12433.472972972973
Pépinière 2;916594;2023-11-30;Sup3h;Etranger;490.0;4838216.0;11675.0;12433.472972972973
Pépinière 2;916594;2023-11-30;Sup3h;National;9006.0;4838216.0;11675.0;12433.472972972973
Pépinière 2;916594;2023-12-01;30min3h;Etranger;46.0;4838216.0;11427.0;12433.472972972973
Pépinière 2;916594;2023-12-01;30min3h;National;965.0;4838216.0;11427.0;12433.472972972973
Pépinière 2;916594;2023-12-01;Inf30min;Etranger;277.0;4838216.0;11427.0;12433.472972972973
Pépinière 2;916594;2023-12-01;Inf30min;National;882.0;4838216.0;11427.0;12433.472972972973
Pépinière 2;916594;2023-12-01;Sup3h;Etranger;428.0;4838216.0;11427.0;12433.472972972973
Pépinière 2;916594;2023-12-01;Sup3h;National;8829.0;4838216.0;11427.0;12433.472972972973
Pépinière 2;916594;2023-12-02;30min3h;Etranger;89.0;4838216.0;14281.0;12433.472972972973
Pépinière 2;916594;2023-12-02;30min3h;National;945.0;4838216.0;14281.0;12433.472972972973
Pépinière 2;916594;2023-12-02;Inf30min;Etranger;273.0;4838216.0;14281.0;12433.472972972973
Pépinière 2;916594;2023-12-02;Inf30min;National;1365.0;4838216.0;14281.0;12433.472972972973
Pépinière 2;916594;2023-12-02;Sup3h;Etranger;563.0;4838216.0;14281.0;12433.472972972973
Pépinière 2;916594;2023-12-02;Sup3h;National;11046.0;4838216.0;14281.0;12433.472972972973
Pépinière 2;916594;2023-12-03;30min3h;Etranger;80.0;4838216.0;12610.0;12433.472972972973
Pépinière 2;916594;2023-12-03;30min3h;National;499.0;4838216.0;12610.0;12433.472972972973
Pépinière 2;916594;2023-12-03;Inf30min;Etranger;519.0;4838216.0;12610.0;12433.472972972973
Pépinière 2;916594;2023-12-03;Inf30min;National;832.0;4838216.0;12610.0;12433.472972972973
Pépinière 2;916594;2023-12-03;Sup3h;Etranger;593.0;4838216.0;12610.0;12433.472972972973
Pépinière 2;916594;2023-12-03;Sup3h;National;10087.0;4838216.0;12610.0;12433.472972972973
Pépinière 2;916594;2023-12-04;30min3h;Etranger;52.0;4838216.0;10699.0;12433.472972972973
Pépinière 2;916594;2023-12-04;30min3h;National;761.0;4838216.0;10699.0;12433.472972972973
Pépinière 2;916594;2023-12-04;Inf30min;Etranger;93.0;4838216.0;10699.0;12433.472972972973
Pépinière 2;916594;2023-12-04;Inf30min;National;703.0;4838216.0;10699.0;12433.472972972973
Pépinière 2;916594;2023-12-04;Sup3h;Etranger;510.0;4838216.0;10699.0;12433.472972972973
Pépinière 2;916594;2023-12-04;Sup3h;National;8580.0;4838216.0;10699.0;12433.472972972973
Pépinière 2;916594;2023-12-05;30min3h;Etranger;34.0;4838216.0;14155.0;12433.472972972973
Pépinière 2;916594;2023-12-05;30min3h;National;1238.0;4838216.0;14155.0;12433.472972972973
Pépinière 2;916594;2023-12-05;Inf30min;Etranger;201.0;4838216.0;14155.0;12433.472972972973
Pépinière 2;916594;2023-12-05;Inf30min;National;1560.0;4838216.0;14155.0;12433.472972972973
Pépinière 2;916594;2023-12-05;Sup3h;Etranger;690.0;4838216.0;14155.0;12433.472972972973
Pépinière 2;916594;2023-12-05;Sup3h;National;10432.0;4838216.0;14155.0;12433.472972972973
Pépinière 2;916594;2023-12-06;30min3h;Etranger;52.0;4838216.0;13338.0;12433.472972972973
Pépinière 2;916594;2023-12-06;30min3h;National;1071.0;4838216.0;13338.0;12433.472972972973
Pépinière 2;916594;2023-12-06;Inf30min;Etranger;206.0;4838216.0;13338.0;12433.472972972973
Pépinière 2;916594;2023-12-06;Inf30min;National;1209.0;4838216.0;13338.0;12433.472972972973
Pépinière 2;916594;2023-12-06;Sup3h;Etranger;598.0;4838216.0;13338.0;12433.472972972973
Pépinière 2;916594;2023-12-06;Sup3h;National;10202.0;4838216.0;13338.0;12433.472972972973
Pépinière 2;916594;2023-12-07;30min3h;Etranger;50.0;4838216.0;12457.0;12433.472972972973
Pépinière 2;916594;2023-12-07;30min3h;National;938.0;4838216.0;12457.0;12433.472972972973
Pépinière 2;916594;2023-12-07;Inf30min;Etranger;186.0;4838216.0;12457.0;12433.472972972973
Pépinière 2;916594;2023-12-07;Inf30min;National;929.0;4838216.0;12457.0;12433.472972972973
Pépinière 2;916594;2023-12-07;Sup3h;Etranger;579.0;4838216.0;12457.0;12433.472972972973
Pépinière 2;916594;2023-12-07;Sup3h;National;9775.0;4838216.0;12457.0;12433.472972972973
Pépinière 2;916594;2023-12-08;30min3h;Etranger;125.0;4838216.0;13244.0;12433.472972972973
Pépinière 2;916594;2023-12-08;30min3h;National;968.0;4838216.0;13244.0;12433.472972972973
Pépinière 2;916594;2023-12-08;Inf30min;Etranger;152.0;4838216.0;13244.0;12433.472972972973
Pépinière 2;916594;2023-12-08;Inf30min;National;1265.0;4838216.0;13244.0;12433.472972972973
Pépinière 2;916594;2023-12-08;Sup3h;Etranger;644.0;4838216.0;13244.0;12433.472972972973
Pépinière 2;916594;2023-12-08;Sup3h;National;10090.0;4838216.0;13244.0;12433.472972972973
Pépinière 2;916594;2023-12-09;30min3h;Etranger;258.0;4838216.0;14100.0;12433.472972972973
Pépinière 2;916594;2023-12-09;30min3h;National;885.0;4838216.0;14100.0;12433.472972972973
Pépinière 2;916594;2023-12-09;Inf30min;Etranger;300.0;4838216.0;14100.0;12433.472972972973
Pépinière 2;916594;2023-12-09;Inf30min;National;929.0;4838216.0;14100.0;12433.472972972973
Pépinière 2;916594;2023-12-09;Sup3h;Etranger;660.0;4838216.0;14100.0;12433.472972972973
Pépinière 2;916594;2023-12-09;Sup3h;National;11068.0;4838216.0;14100.0;12433.472972972973
Pépinière 2;916594;2023-12-10;30min3h;Etranger;81.0;4838216.0;14280.0;12433.472972972973
Pépinière 2;916594;2023-12-10;30min3h;National;885.0;4838216.0;14280.0;12433.472972972973
Pépinière 2;916594;2023-12-10;Inf30min;Etranger;335.0;4838216.0;14280.0;12433.472972972973
Pépinière 2;916594;2023-12-10;Inf30min;National;1311.0;4838216.0;14280.0;12433.472972972973
Pépinière 2;916594;2023-12-10;Sup3h;Etranger;654.0;4838216.0;14280.0;12433.472972972973
Pépinière 2;916594;2023-12-10;Sup3h;National;11014.0;4838216.0;14280.0;12433.472972972973
Pépinière 2;916594;2023-12-11;30min3h;Etranger;76.0;4838216.0;12239.0;12433.472972972973
Pépinière 2;916594;2023-12-11;30min3h;National;952.0;4838216.0;12239.0;12433.472972972973
Pépinière 2;916594;2023-12-11;Inf30min;Etranger;71.0;4838216.0;12239.0;12433.472972972973
Pépinière 2;916594;2023-12-11;Inf30min;National;967.0;4838216.0;12239.0;12433.472972972973
Pépinière 2;916594;2023-12-11;Sup3h;Etranger;473.0;4838216.0;12239.0;12433.472972972973
Pépinière 2;916594;2023-12-11;Sup3h;National;9700.0;4838216.0;12239.0;12433.472972972973
Pépinière 2;916594;2023-12-12;30min3h;Etranger;117.0;4838216.0;12852.0;12433.472972972973
Pépinière 2;916594;2023-12-12;30min3h;National;1071.0;4838216.0;12852.0;12433.472972972973
Pépinière 2;916594;2023-12-12;Inf30min;Etranger;138.0;4838216.0;12852.0;12433.472972972973
Pépinière 2;916594;2023-12-12;Inf30min;National;1205.0;4838216.0;12852.0;12433.472972972973
Pépinière 2;916594;2023-12-12;Sup3h;Etranger;503.0;4838216.0;12852.0;12433.472972972973
Pépinière 2;916594;2023-12-12;Sup3h;National;9818.0;4838216.0;12852.0;12433.472972972973
Pépinière 2;916594;2023-12-13;30min3h;Etranger;67.0;4838216.0;12955.0;12433.472972972973
Pépinière 2;916594;2023-12-13;30min3h;National;1181.0;4838216.0;12955.0;12433.472972972973
Pépinière 2;916594;2023-12-13;Inf30min;Etranger;133.0;4838216.0;12955.0;12433.472972972973
Pépinière 2;916594;2023-12-13;Inf30min;National;1078.0;4838216.0;12955.0;12433.472972972973
Pépinière 2;916594;2023-12-13;Sup3h;Etranger;441.0;4838216.0;12955.0;12433.472972972973
Pépinière 2;916594;2023-12-13;Sup3h;National;10055.0;4838216.0;12955.0;12433.472972972973
Pépinière 2;916594;2023-12-14;30min3h;Etranger;51.0;4838216.0;12890.0;12433.472972972973
Pépinière 2;916594;2023-12-14;30min3h;National;1059.0;4838216.0;12890.0;12433.472972972973
Pépinière 2;916594;2023-12-14;Inf30min;Etranger;156.0;4838216.0;12890.0;12433.472972972973
Pépinière 2;916594;2023-12-14;Inf30min;National;1332.0;4838216.0;12890.0;12433.472972972973
Pépinière 2;916594;2023-12-14;Sup3h;Etranger;404.0;4838216.0;12890.0;12433.472972972973
Pépinière 2;916594;2023-12-14;Sup3h;National;9888.0;4838216.0;12890.0;12433.472972972973
Pépinière 2;916594;2023-12-15;30min3h;Etranger;28.0;4838216.0;12815.0;12433.472972972973
Pépinière 2;916594;2023-12-15;30min3h;National;837.0;4838216.0;12815.0;12433.472972972973
Pépinière 2;916594;2023-12-15;Inf30min;Etranger;113.0;4838216.0;12815.0;12433.472972972973
Pépinière 2;916594;2023-12-15;Inf30min;National;1213.0;4838216.0;12815.0;12433.472972972973
Pépinière 2;916594;2023-12-15;Sup3h;Etranger;454.0;4838216.0;12815.0;12433.472972972973
Pépinière 2;916594;2023-12-15;Sup3h;National;10170.0;4838216.0;12815.0;12433.472972972973
Pépinière 2;916594;2023-12-16;30min3h;Etranger;99.0;4838216.0;13703.0;12433.472972972973
Pépinière 2;916594;2023-12-16;30min3h;National;802.0;4838216.0;13703.0;12433.472972972973
Pépinière 2;916594;2023-12-16;Inf30min;Etranger;136.0;4838216.0;13703.0;12433.472972972973
Pépinière 2;916594;2023-12-16;Inf30min;National;1033.0;4838216.0;13703.0;12433.472972972973
Pépinière 2;916594;2023-12-16;Sup3h;Etranger;472.0;4838216.0;13703.0;12433.472972972973
Pépinière 2;916594;2023-12-16;Sup3h;National;11161.0;4838216.0;13703.0;12433.472972972973
Pépinière 2;916594;2023-12-17;30min3h;Etranger;83.0;4838216.0;13627.0;12433.472972972973
Pépinière 2;916594;2023-12-17;30min3h;National;687.0;4838216.0;13627.0;12433.472972972973
Pépinière 2;916594;2023-12-17;Inf30min;Etranger;265.0;4838216.0;13627.0;12433.472972972973
Pépinière 2;916594;2023-12-17;Inf30min;National;1219.0;4838216.0;13627.0;12433.472972972973
Pépinière 2;916594;2023-12-17;Sup3h;Etranger;540.0;4838216.0;13627.0;12433.472972972973
Pépinière 2;916594;2023-12-17;Sup3h;National;10833.0;4838216.0;13627.0;12433.472972972973
Pépinière 2;916594;2023-12-18;30min3h;National;1089.0;4838216.0;12317.0;12433.472972972973
Pépinière 2;916594;2023-12-18;Inf30min;Etranger;136.0;4838216.0;12317.0;12433.472972972973
Pépinière 2;916594;2023-12-18;Inf30min;National;1107.0;4838216.0;12317.0;12433.472972972973
Pépinière 2;916594;2023-12-18;Sup3h;Etranger;457.0;4838216.0;12317.0;12433.472972972973
Pépinière 2;916594;2023-12-18;Sup3h;National;9528.0;4838216.0;12317.0;12433.472972972973
Pépinière 2;916594;2023-12-19;30min3h;Etranger;96.0;4838216.0;12582.0;12433.472972972973
Pépinière 2;916594;2023-12-19;30min3h;National;1044.0;4838216.0;12582.0;12433.472972972973
Pépinière 2;916594;2023-12-19;Inf30min;Etranger;76.0;4838216.0;12582.0;12433.472972972973
Pépinière 2;916594;2023-12-19;Inf30min;National;1156.0;4838216.0;12582.0;12433.472972972973
Pépinière 2;916594;2023-12-19;Sup3h;Etranger;510.0;4838216.0;12582.0;12433.472972972973
Pépinière 2;916594;2023-12-19;Sup3h;National;9700.0;4838216.0;12582.0;12433.472972972973
Pépinière 2;916594;2023-12-20;30min3h;Etranger;56.0;4838216.0;12730.0;12433.472972972973
Pépinière 2;916594;2023-12-20;30min3h;National;1113.0;4838216.0;12730.0;12433.472972972973
Pépinière 2;916594;2023-12-20;Inf30min;Etranger;127.0;4838216.0;12730.0;12433.472972972973
Pépinière 2;916594;2023-12-20;Inf30min;National;1185.0;4838216.0;12730.0;12433.472972972973
Pépinière 2;916594;2023-12-20;Sup3h;Etranger;576.0;4838216.0;12730.0;12433.472972972973
Pépinière 2;916594;2023-12-20;Sup3h;National;9673.0;4838216.0;12730.0;12433.472972972973
Pépinière 2;916594;2023-12-21;30min3h;Etranger;50.0;4838216.0;12752.0;12433.472972972973
Pépinière 2;916594;2023-12-21;30min3h;National;1065.0;4838216.0;12752.0;12433.472972972973
Pépinière 2;916594;2023-12-21;Inf30min;Etranger;224.0;4838216.0;12752.0;12433.472972972973
Pépinière 2;916594;2023-12-21;Inf30min;National;1254.0;4838216.0;12752.0;12433.472972972973
Pépinière 2;916594;2023-12-21;Sup3h;Etranger;480.0;4838216.0;12752.0;12433.472972972973
Pépinière 2;916594;2023-12-21;Sup3h;National;9679.0;4838216.0;12752.0;12433.472972972973
Pépinière 2;916594;2023-12-22;30min3h;Etranger;135.0;4838216.0;12995.0;12433.472972972973
Pépinière 2;916594;2023-12-22;30min3h;National;852.0;4838216.0;12995.0;12433.472972972973
Pépinière 2;916594;2023-12-22;Inf30min;Etranger;163.0;4838216.0;12995.0;12433.472972972973
