NOM_COM;NE_ID;sum_pop_active;Date;Duree;Type;volume_nuitee;total_volume_nuitee;sum_vol_nuitee_per_date_com;mean_com_vol_nuitee;tx_nuite_pop_active
Rochefort-du-Gard;831444;3359.0;2024-01-10;Inf30min;Etranger;22.0;5009522.0;22.0;29.21;0.87
Rochefort-du-Gard;831444;3359.0;2024-01-13;Inf30min;Etranger;36.0;5009522.0;36.0;29.21;0.87
Rochefort-du-Gard;831444;3359.0;2024-01-16;Inf30min;Etranger;22.0;5009522.0;22.0;29.21;0.87
Rochefort-du-Gard;831444;3359.0;2024-01-20;Inf30min;Etranger;37.0;5009522.0;37.0;29.21;0.87
Les Angles;830291;2546.0;2023-12-28;Inf30min;National;20.0;5009522.0;20.0;20.0;0.79
Châteaurenard;804998;6967.0;2023-12-11;Inf30min;National;28.0;5009522.0;28.0;27.0;0.39
Châteaurenard;804998;6967.0;2023-12-28;Inf30min;National;26.0;5009522.0;26.0;27.0;0.39
Avignon;802798;27465.0;2023-11-29;Inf30min;Etranger;24.0;5009522.0;24.0;33.29;0.12
Avignon;802798;27465.0;2023-12-01;Inf30min;Etranger;26.0;5009522.0;26.0;33.29;0.12
Avignon;802798;27465.0;2023-12-06;Inf30min;Etranger;30.0;5009522.0;30.0;33.29;0.12
Avignon;802798;27465.0;2023-12-08;Inf30min;Etranger;20.0;5009522.0;20.0;33.29;0.12
Avignon;802798;27465.0;2023-12-23;Inf30min;National;46.0;5009522.0;46.0;33.29;0.12
Avignon;802798;27465.0;2023-12-27;Inf30min;National;23.0;5009522.0;23.0;33.29;0.12
Avignon;802798;27465.0;2023-12-28;Inf30min;National;64.0;5009522.0;64.0;33.29;0.12
Le Thor;803839;4207.0;2023-11-27;Inf30min;National;27.0;5009522.0;27.0;27.0;0.64
L'Isle-sur-la-Sorgue;804465;6713.0;2023-12-08;Inf30min;National;28.0;5009522.0;28.0;25.5;0.38
L'Isle-sur-la-Sorgue;804465;6713.0;2023-12-26;Inf30min;National;23.0;5009522.0;23.0;25.5;0.38
La Roque-sur-Pernes;803727;1028.0;2023-12-03;Inf30min;National;20.0;5009522.0;20.0;20.0;1.95
Pernes-les-Fontaines;804451;3354.0;2024-01-14;Inf30min;Etranger;27.0;5009522.0;27.0;23.5;0.7
Pernes-les-Fontaines;804451;3354.0;2024-01-15;Inf30min;Etranger;20.0;5009522.0;20.0;23.5;0.7
Althen-des-Paluds;802781;5515.0;2023-12-22;Inf30min;National;29.0;5009522.0;29.0;29.0;0.53
Aubignan;802790;2979.0;2023-12-22;Inf30min;National;29.0;5009522.0;29.0;29.0;0.97
Crillon-le-Brave;803005;1005.0;2023-12-09;Inf30min;Etranger;20.0;5009522.0;20.0;20.0;1.99
Saignon;803733;391.0;2024-01-06;Inf30min;Etranger;23.0;5009522.0;23.0;23.0;5.88
Cadenet;803084;1460.0;2023-12-30;Inf30min;National;20.0;5009522.0;20.0;20.0;1.37
Saint-Martin-de-la-Brasque;803594;1992.0;2023-12-23;Inf30min;National;20.0;5009522.0;20.0;20.0;1.0
Rognes;804858;1504.0;2024-01-06;Inf30min;National;26.0;5009522.0;26.0;26.0;1.73
Ventabren;805544;3109.0;2023-12-22;Inf30min;National;25.0;5009522.0;25.0;25.0;0.8
Lançon-Provence;804740;3563.0;2023-12-05;Inf30min;National;24.0;5009522.0;24.0;24.0;0.67
Cornillon-Confoux;805000;2437.0;2023-12-22;Inf30min;National;29.0;5009522.0;29.0;30.5;1.25
Cornillon-Confoux;805000;2437.0;2023-12-23;Inf30min;National;32.0;5009522.0;32.0;30.5;1.25
Miramas;804565;8304.0;2023-12-17;Inf30min;National;34.0;5009522.0;34.0;34.0;0.41
Istres;804681;15518.0;2023-12-11;Inf30min;National;32.0;5009522.0;32.0;57.4;0.37
Istres;804681;15518.0;2023-12-23;Inf30min;National;34.0;5009522.0;34.0;57.4;0.37
Istres;804681;15518.0;2024-01-06;Inf30min;National;43.0;5009522.0;43.0;57.4;0.37
Istres;804681;15518.0;2024-01-27;Inf30min;Etranger;20.0;5009522.0;89.0;57.4;0.37
Istres;804681;15518.0;2024-01-27;Inf30min;National;69.0;5009522.0;89.0;57.4;0.37
Salon-de-Provence;805530;15214.0;2023-12-05;Inf30min;National;24.0;5009522.0;24.0;24.2;0.16
Salon-de-Provence;805530;15214.0;2023-12-23;Inf30min;National;22.0;5009522.0;22.0;24.2;0.16
Salon-de-Provence;805530;15214.0;2023-12-24;Inf30min;National;21.0;5009522.0;21.0;24.2;0.16
Salon-de-Provence;805530;15214.0;2023-12-30;Inf30min;National;30.0;5009522.0;30.0;24.2;0.16
Salon-de-Provence;805530;15214.0;2024-01-19;Inf30min;National;24.0;5009522.0;24.0;24.2;0.16
Mallemort;804747;2115.0;2024-01-06;Inf30min;National;35.0;5009522.0;35.0;35.0;1.65
Alleins;805037;3477.0;2023-12-09;Inf30min;National;26.0;5009522.0;26.0;27.5;0.79
Alleins;805037;3477.0;2023-12-30;Inf30min;National;29.0;5009522.0;29.0;27.5;0.79
Orgon;804571;2128.0;2023-12-20;Inf30min;National;24.0;5009522.0;24.0;28.0;1.32
Orgon;804571;2128.0;2023-12-28;Inf30min;National;32.0;5009522.0;32.0;28.0;1.32
Saint-Andiol;804874;3698.0;2023-12-01;Inf30min;National;24.0;5009522.0;24.0;24.0;0.65
Eyguières;805023;2570.0;2023-12-23;Inf30min;National;39.0;5009522.0;39.0;39.0;1.52
Mouriès;804569;1091.0;2023-11-27;Inf30min;Etranger;21.0;5009522.0;21.0;30.0;2.75
Mouriès;804569;1091.0;2023-12-12;Inf30min;Etranger;39.0;5009522.0;39.0;30.0;2.75
Saint-Rémy-de-Provence;805524;2926.0;2024-01-03;Inf30min;Etranger;31.0;5009522.0;31.0;26.0;0.89
Saint-Rémy-de-Provence;805524;2926.0;2024-01-06;Inf30min;National;21.0;5009522.0;21.0;26.0;0.89
Tarascon;805537;4314.0;2023-12-02;Inf30min;National;23.0;5009522.0;23.0;26.25;0.61
Tarascon;805537;4314.0;2023-12-05;Inf30min;National;36.0;5009522.0;36.0;26.25;0.61
Tarascon;805537;4314.0;2023-12-25;Inf30min;National;23.0;5009522.0;23.0;26.25;0.61
Tarascon;805537;4314.0;2023-12-26;Inf30min;National;23.0;5009522.0;23.0;26.25;0.61
Saint-Martin-de-Crau;804910;4554.0;2023-11-29;Inf30min;Etranger;36.0;5009522.0;36.0;27.25;0.6
Saint-Martin-de-Crau;804910;4554.0;2023-12-05;Inf30min;Etranger;22.0;5009522.0;22.0;27.25;0.6
Saint-Martin-de-Crau;804910;4554.0;2023-12-30;Inf30min;National;23.0;5009522.0;23.0;27.25;0.6
Saint-Martin-de-Crau;804910;4554.0;2024-01-08;Inf30min;Etranger;28.0;5009522.0;28.0;27.25;0.6
Arles;805038;14651.0;2023-12-12;Inf30min;National;24.0;5009522.0;24.0;26.8;0.18
Arles;805038;14651.0;2023-12-14;Inf30min;National;24.0;5009522.0;24.0;26.8;0.18
Arles;805038;14651.0;2023-12-15;Inf30min;National;34.0;5009522.0;34.0;26.8;0.18
Arles;805038;14651.0;2023-12-18;Inf30min;National;31.0;5009522.0;31.0;26.8;0.18
Arles;805038;14651.0;2023-12-21;Inf30min;National;21.0;5009522.0;21.0;26.8;0.18
Fos-sur-Mer;805027;5426.0;2023-12-14;Inf30min;Etranger;31.0;5009522.0;31.0;31.0;0.57
Berre-l'Étang;805055;4550.0;2023-12-23;Inf30min;National;52.0;5009522.0;52.0;52.0;1.14
Port-de-Bouc;804616;6424.0;2023-12-22;Inf30min;National;37.0;5009522.0;37.0;37.0;0.58
Marseille 9e Arrondissement;806361;;2023-12-23;Inf30min;National;49.0;5009522.0;49.0;31.75;
Marseille 9e Arrondissement;806361;;2023-12-24;Inf30min;National;26.0;5009522.0;26.0;31.75;
Marseille 9e Arrondissement;806361;;2023-12-26;Inf30min;National;28.0;5009522.0;28.0;31.75;
Marseille 9e Arrondissement;806361;;2024-01-19;Inf30min;National;24.0;5009522.0;24.0;31.75;
Cassis;804993;2035.0;2023-12-28;Sup3h;National;26.0;5009522.0;26.0;26.0;1.28
La Ciotat;804999;11361.0;2023-12-07;Inf30min;National;31.0;5009522.0;31.0;25.33;0.22
La Ciotat;804999;11361.0;2023-12-08;Inf30min;National;25.0;5009522.0;25.0;25.33;0.22
La Ciotat;804999;11361.0;2023-12-11;Inf30min;National;21.0;5009522.0;21.0;25.33;0.22
La Ciotat;804999;11361.0;2023-12-16;Inf30min;Etranger;23.0;5009522.0;23.0;25.33;0.22
La Ciotat;804999;11361.0;2023-12-22;Inf30min;National;32.0;5009522.0;32.0;25.33;0.22
La Ciotat;804999;11361.0;2023-12-26;Inf30min;National;20.0;5009522.0;20.0;25.33;0.22
Auriol;805041;5745.0;2023-12-09;Inf30min;National;21.0;5009522.0;21.0;21.0;0.37
Auriol;805041;5745.0;2023-12-18;Inf30min;National;21.0;5009522.0;21.0;21.0;0.37
Allauch;805036;7069.0;2023-12-08;Inf30min;National;25.0;5009522.0;25.0;33.67;0.48
Allauch;805036;7069.0;2023-12-22;Inf30min;National;37.0;5009522.0;37.0;33.67;0.48
Allauch;805036;7069.0;2023-12-23;Inf30min;National;39.0;5009522.0;39.0;33.67;0.48
Marseille 11e Arrondissement;806363;;2023-12-13;Inf30min;National;24.0;5009522.0;24.0;24.0;
Aubagne;805039;15505.0;2023-11-27;Inf30min;Etranger;33.0;5009522.0;33.0;29.5;0.19
Aubagne;805039;15505.0;2023-11-28;Inf30min;Etranger;26.0;5009522.0;26.0;29.5;0.19
Marseille 12e Arrondissement;806364;;2023-12-01;Inf30min;Etranger;27.0;5009522.0;27.0;27.2;
Marseille 12e Arrondissement;806364;;2023-12-16;Inf30min;National;26.0;5009522.0;26.0;27.2;
Marseille 12e Arrondissement;806364;;2023-12-17;Inf30min;National;26.0;5009522.0;26.0;27.2;
Marseille 12e Arrondissement;806364;;2023-12-23;Inf30min;National;36.0;5009522.0;36.0;27.2;
Marseille 12e Arrondissement;806364;;2024-01-02;Inf30min;Etranger;21.0;5009522.0;21.0;27.2;
Marseille 5e Arrondissement;806357;;2023-12-06;Inf30min;National;21.0;5009522.0;21.0;23.5;
Marseille 5e Arrondissement;806357;;2023-12-23;Inf30min;National;26.0;5009522.0;26.0;23.5;
Marseille 10e Arrondissement;806362;;2023-12-05;Inf30min;National;48.0;5009522.0;48.0;30.33;
Marseille 10e Arrondissement;806362;;2023-12-23;Inf30min;National;23.0;5009522.0;23.0;30.33;
Marseille 10e Arrondissement;806362;;2024-01-07;Inf30min;National;20.0;5009522.0;20.0;30.33;
Marseille 6e Arrondissement;806358;;2023-12-22;Inf30min;National;22.0;5009522.0;22.0;22.0;
Marseille 1er Arrondissement;806353;;2023-12-01;Inf30min;National;22.0;5009522.0;22.0;22.0;
Marseille 8e Arrondissement;806360;;2023-12-18;Inf30min;National;27.0;5009522.0;27.0;36.8;
Marseille 8e Arrondissement;806360;;2023-12-22;Inf30min;National;53.0;5009522.0;53.0;36.8;
Marseille 8e Arrondissement;806360;;2023-12-30;Inf30min;National;30.0;5009522.0;30.0;36.8;
Marseille 8e Arrondissement;806360;;2024-01-02;Inf30min;Etranger;41.0;5009522.0;41.0;36.8;
Marseille 8e Arrondissement;806360;;2024-01-14;Inf30min;National;33.0;5009522.0;33.0;36.8;
Ensuès-la-Redonne;805021;2150.0;2023-12-26;Inf30min;National;22.0;5009522.0;22.0;22.0;1.02
Le Rove;804872;7621.0;2023-12-17;Inf30min;National;26.0;5009522.0;26.0;26.0;0.34
Marseille 15e Arrondissement;806367;;2023-12-23;Inf30min;National;45.0;5009522.0;45.0;34.0;
Marseille 15e Arrondissement;806367;;2023-12-24;Inf30min;National;23.0;5009522.0;23.0;34.0;
Marseille 14e Arrondissement;806366;;2024-01-07;Inf30min;National;21.0;5009522.0;21.0;21.0;
Plan-de-Cuques;804612;6669.0;2023-12-22;Inf30min;National;45.0;5009522.0;45.0;42.0;0.63
Plan-de-Cuques;804612;6669.0;2023-12-23;Inf30min;National;39.0;5009522.0;39.0;42.0;0.63
Marseille 13e Arrondissement;806365;;2023-12-26;Inf30min;National;26.0;5009522.0;26.0;26.0;
Bouc-Bel-Air;805056;5001.0;2023-12-08;Inf30min;National;21.0;5009522.0;21.0;23.5;0.47
Bouc-Bel-Air;805056;5001.0;2023-12-24;Inf30min;National;26.0;5009522.0;26.0;23.5;0.47
Cabriès;805060;3563.0;2023-12-01;30min3h;National;24.0;5009522.0;24.0;23.0;0.65
Cabriès;805060;3563.0;2023-12-22;Inf30min;National;22.0;5009522.0;22.0;23.0;0.65
Vitrolles;805547;11584.0;2023-12-02;Inf30min;Etranger;28.0;5009522.0;28.0;37.25;0.32
Vitrolles;805547;11584.0;2023-12-05;Inf30min;Etranger;28.0;5009522.0;28.0;37.25;0.32
Vitrolles;805547;11584.0;2023-12-07;Inf30min;National;24.0;5009522.0;24.0;37.25;0.32
Vitrolles;805547;11584.0;2023-12-22;Inf30min;National;69.0;5009522.0;69.0;37.25;0.32
Rognac;804856;4199.0;2023-11-30;Inf30min;National;21.0;5009522.0;21.0;21.0;0.5
Aix-en-Provence;805035;49158.0;2023-12-01;Inf30min;National;34.0;5009522.0;34.0;40.11;0.08
Aix-en-Provence;805035;49158.0;2023-12-03;Inf30min;National;27.0;5009522.0;27.0;40.11;0.08
Aix-en-Provence;805035;49158.0;2023-12-04;Inf30min;Etranger;29.0;5009522.0;29.0;40.11;0.08
Aix-en-Provence;805035;49158.0;2023-12-06;Inf30min;Etranger;101.0;5009522.0;101.0;40.11;0.08
Aix-en-Provence;805035;49158.0;2023-12-11;Inf30min;National;21.0;5009522.0;21.0;40.11;0.08
Aix-en-Provence;805035;49158.0;2023-12-14;Inf30min;Etranger;48.0;5009522.0;48.0;40.11;0.08
Aix-en-Provence;805035;49158.0;2023-12-15;Inf30min;National;27.0;5009522.0;27.0;40.11;0.08
Aix-en-Provence;805035;49158.0;2023-12-21;Inf30min;National;44.0;5009522.0;44.0;40.11;0.08
Aix-en-Provence;805035;49158.0;2023-12-22;Inf30min;National;48.0;5009522.0;48.0;40.11;0.08
Aix-en-Provence;805035;49158.0;2023-12-23;Inf30min;National;84.0;5009522.0;84.0;40.11;0.08
Aix-en-Provence;805035;49158.0;2023-12-26;Inf30min;National;71.0;5009522.0;71.0;40.11;0.08
Aix-en-Provence;805035;49158.0;2023-12-27;Inf30min;Etranger;22.0;5009522.0;22.0;40.11;0.08
Aix-en-Provence;805035;49158.0;2023-12-29;Inf30min;National;39.0;5009522.0;39.0;40.11;0.08
Aix-en-Provence;805035;49158.0;2023-12-30;Inf30min;National;33.0;5009522.0;33.0;40.11;0.08
Aix-en-Provence;805035;49158.0;2024-01-01;Inf30min;National;33.0;5009522.0;33.0;40.11;0.08
Aix-en-Provence;805035;49158.0;2024-01-02;Inf30min;National;22.0;5009522.0;22.0;40.11;0.08
Aix-en-Provence;805035;49158.0;2024-01-03;Inf30min;National;22.0;5009522.0;22.0;40.11;0.08
Aix-en-Provence;805035;49158.0;2024-01-05;Inf30min;National;22.0;5009522.0;22.0;40.11;0.08
Aix-en-Provence;805035;49158.0;2024-01-12;Inf30min;National;35.0;5009522.0;35.0;40.11;0.08
Trets;805539;3712.0;2023-12-28;Inf30min;National;26.0;5009522.0;26.0;26.0;0.7
Malaucène;804480;875.0;2023-12-02;Inf30min;National;20.0;5009522.0;20.0;20.0;2.29
Camaret-sur-Aigues;803090;2932.0;2023-12-06;Inf30min;Etranger;21.0;5009522.0;21.0;28.0;0.95
Camaret-sur-Aigues;803090;2932.0;2024-01-06;Inf30min;Etranger;39.0;5009522.0;39.0;28.0;0.95
Camaret-sur-Aigues;803090;2932.0;2024-01-12;Inf30min;Etranger;24.0;5009522.0;24.0;28.0;0.95
Piolenc;804499;2450.0;2023-11-27;Inf30min;Etranger;22.0;5009522.0;22.0;25.25;1.03
Piolenc;804499;2450.0;2023-12-14;Inf30min;Etranger;28.0;5009522.0;28.0;25.25;1.03
Piolenc;804499;2450.0;2023-12-21;Inf30min;Etranger;28.0;5009522.0;28.0;25.25;1.03
Piolenc;804499;2450.0;2024-01-07;Inf30min;Etranger;23.0;5009522.0;23.0;25.25;1.03
Mornas;804442;834.0;2024-01-12;Inf30min;Etranger;21.0;5009522.0;21.0;21.0;2.52
Mondragon;804421;1363.0;2023-11-27;Inf30min;Etranger;59.0;5009522.0;59.0;38.81;2.85
Mondragon;804421;1363.0;2023-11-28;Inf30min;Etranger;31.0;5009522.0;31.0;38.81;2.85
Mondragon;804421;1363.0;2023-11-29;Inf30min;Etranger;43.0;5009522.0;43.0;38.81;2.85
Mondragon;804421;1363.0;2023-11-30;Inf30min;Etranger;38.0;5009522.0;38.0;38.81;2.85
Mondragon;804421;1363.0;2023-12-01;Inf30min;Etranger;25.0;5009522.0;25.0;38.81;2.85
Mondragon;804421;1363.0;2023-12-02;Inf30min;Etranger;24.0;5009522.0;24.0;38.81;2.85
Mondragon;804421;1363.0;2023-12-04;Inf30min;Etranger;58.0;5009522.0;58.0;38.81;2.85
Mondragon;804421;1363.0;2023-12-05;Inf30min;Etranger;74.0;5009522.0;74.0;38.81;2.85
Mondragon;804421;1363.0;2023-12-06;Inf30min;Etranger;103.0;5009522.0;103.0;38.81;2.85
Mondragon;804421;1363.0;2023-12-07;Inf30min;Etranger;29.0;5009522.0;29.0;38.81;2.85
Mondragon;804421;1363.0;2023-12-08;Inf30min;Etranger;21.0;5009522.0;21.0;38.81;2.85
Mondragon;804421;1363.0;2023-12-11;Inf30min;Etranger;26.0;5009522.0;26.0;38.81;2.85
Mondragon;804421;1363.0;2023-12-12;Inf30min;Etranger;28.0;5009522.0;28.0;38.81;2.85
Mondragon;804421;1363.0;2023-12-14;Inf30min;Etranger;51.0;5009522.0;51.0;38.81;2.85
Mondragon;804421;1363.0;2023-12-15;Inf30min;Etranger;41.0;5009522.0;41.0;38.81;2.85
Mondragon;804421;1363.0;2023-12-16;Inf30min;Etranger;34.0;5009522.0;34.0;38.81;2.85
Mondragon;804421;1363.0;2023-12-18;Inf30min;Etranger;22.0;5009522.0;22.0;38.81;2.85
Mondragon;804421;1363.0;2023-12-19;Inf30min;Etranger;29.0;5009522.0;29.0;38.81;2.85
Mondragon;804421;1363.0;2023-12-20;Inf30min;Etranger;80.0;5009522.0;80.0;38.81;2.85
Mondragon;804421;1363.0;2023-12-21;Inf30min;Etranger;38.0;5009522.0;38.0;38.81;2.85
Mondragon;804421;1363.0;2023-12-22;Inf30min;Etranger;28.0;5009522.0;28.0;38.81;2.85
Mondragon;804421;1363.0;2023-12-30;Inf30min;Etranger;33.0;5009522.0;33.0;38.81;2.85
Mondragon;804421;1363.0;2023-12-31;Inf30min;Etranger;44.0;5009522.0;44.0;38.81;2.85
Mondragon;804421;1363.0;2024-01-09;Inf30min;Etranger;34.0;5009522.0;34.0;38.81;2.85
Mondragon;804421;1363.0;2024-01-12;Inf30min;Etranger;44.0;5009522.0;44.0;38.81;2.85
Mondragon;804421;1363.0;2024-01-13;Inf30min;Etranger;26.0;5009522.0;26.0;38.81;2.85
Mondragon;804421;1363.0;2024-01-16;Inf30min;Etranger;29.0;5009522.0;29.0;38.81;2.85
Mondragon;804421;1363.0;2024-01-19;Inf30min;Etranger;30.0;5009522.0;30.0;38.81;2.85
Mondragon;804421;1363.0;2024-01-20;Inf30min;Etranger;39.0;5009522.0;39.0;38.81;2.85
Mondragon;804421;1363.0;2024-01-22;Inf30min;Etranger;20.0;5009522.0;20.0;38.81;2.85
Mondragon;804421;1363.0;2024-01-23;Inf30min;Etranger;22.0;5009522.0;22.0;38.81;2.85
Bollène;803068;3727.0;2023-12-01;Inf30min;Etranger;26.0;5009522.0;26.0;30.0;0.8
Bollène;803068;3727.0;2023-12-02;Inf30min;Etranger;32.0;5009522.0;32.0;30.0;0.8
Bollène;803068;3727.0;2023-12-08;Inf30min;Etranger;26.0;5009522.0;26.0;30.0;0.8
Bollène;803068;3727.0;2023-12-09;Inf30min;Etranger;26.0;5009522.0;26.0;30.0;0.8
Bollène;803068;3727.0;2023-12-16;Inf30min;Etranger;21.0;5009522.0;21.0;30.0;0.8
Bollène;803068;3727.0;2023-12-21;Inf30min;Etranger;38.0;5009522.0;38.0;30.0;0.8
Bollène;803068;3727.0;2023-12-27;Inf30min;Etranger;21.0;5009522.0;21.0;30.0;0.8
Bollène;803068;3727.0;2023-12-29;Inf30min;Etranger;29.0;5009522.0;29.0;30.0;0.8
Bollène;803068;3727.0;2023-12-30;Inf30min;Etranger;27.0;5009522.0;27.0;30.0;0.8
Bollène;803068;3727.0;2024-01-06;Inf30min;Etranger;24.0;5009522.0;24.0;30.0;0.8
Bollène;803068;3727.0;2024-01-07;Inf30min;Etranger;60.0;5009522.0;60.0;30.0;0.8
Bollène;803068;3727.0;2024-01-10;Inf30min;Etranger;28.0;5009522.0;28.0;30.0;0.8
Bollène;803068;3727.0;2024-01-25;Inf30min;Etranger;32.0;5009522.0;32.0;30.0;0.8
Visan;803770;574.0;2023-12-23;Inf30min;National;20.0;5009522.0;20.0;20.0;3.48
Pierrelatte;826164;4410.0;2023-12-11;Inf30min;Etranger;29.0;5009522.0;29.0;29.0;0.66
Saint-Paul-Trois-Châteaux;823083;2836.0;2023-12-06;Inf30min;Etranger;20.0;5009522.0;20.0;20.0;0.71
Saint-Paul-Trois-Châteaux;823083;2836.0;2023-12-09;Inf30min;Etranger;20.0;5009522.0;20.0;20.0;0.71
Donzère;825405;2472.0;2024-01-25;Inf30min;Etranger;62.0;5009522.0;62.0;60.0;2.43
Donzère;825405;2472.0;2024-01-28;Inf30min;Etranger;58.0;5009522.0;58.0;60.0;2.43
Grignan;825358;544.0;2024-01-25;Inf30min;Etranger;44.0;5009522.0;44.0;44.0;8.09
Malataverne;825567;850.0;2023-12-18;Inf30min;Etranger;22.0;5009522.0;22.0;25.0;2.94
Malataverne;825567;850.0;2023-12-21;Inf30min;Etranger;33.0;5009522.0;33.0;25.0;2.94
Malataverne;825567;850.0;2024-01-10;Inf30min;Etranger;22.0;5009522.0;22.0;25.0;2.94
Malataverne;825567;850.0;2024-01-17;Inf30min;Etranger;30.0;5009522.0;30.0;25.0;2.94
Malataverne;825567;850.0;2024-01-25;Inf30min;Etranger;22.0;5009522.0;22.0;25.0;2.94
Malataverne;825567;850.0;2024-01-28;Inf30min;Etranger;21.0;5009522.0;21.0;25.0;2.94
Châteauneuf-du-Rhône;825866;1666.0;2023-11-27;Inf30min;Etranger;167.0;5009522.0;167.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-11-28;Inf30min;Etranger;83.0;5009522.0;83.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-11-29;Inf30min;Etranger;143.0;5009522.0;176.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-11-29;Inf30min;National;33.0;5009522.0;176.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-11-30;Inf30min;Etranger;213.0;5009522.0;213.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-01;Inf30min;Etranger;133.0;5009522.0;133.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-02;Inf30min;Etranger;129.0;5009522.0;129.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-03;Inf30min;Etranger;64.0;5009522.0;64.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-04;Inf30min;Etranger;171.0;5009522.0;171.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-05;Inf30min;Etranger;112.0;5009522.0;112.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-06;Inf30min;Etranger;217.0;5009522.0;217.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-07;Inf30min;Etranger;143.0;5009522.0;143.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-08;Inf30min;Etranger;93.0;5009522.0;93.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-09;Inf30min;Etranger;112.0;5009522.0;112.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-10;Inf30min;Etranger;39.0;5009522.0;39.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-11;Inf30min;Etranger;65.0;5009522.0;65.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-12;Inf30min;Etranger;105.0;5009522.0;105.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-13;Inf30min;Etranger;190.0;5009522.0;190.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-14;Inf30min;Etranger;188.0;5009522.0;188.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-15;Inf30min;Etranger;219.0;5009522.0;219.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-16;Inf30min;Etranger;146.0;5009522.0;146.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-17;Inf30min;Etranger;35.0;5009522.0;35.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-18;Inf30min;Etranger;161.0;5009522.0;161.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-19;Inf30min;Etranger;125.0;5009522.0;125.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-20;Inf30min;Etranger;169.0;5009522.0;169.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-21;Inf30min;Etranger;133.0;5009522.0;133.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-22;Inf30min;Etranger;70.0;5009522.0;70.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-23;Inf30min;Etranger;66.0;5009522.0;66.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-25;Inf30min;Etranger;63.0;5009522.0;63.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-26;Inf30min;Etranger;42.0;5009522.0;42.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-27;Inf30min;Etranger;22.0;5009522.0;22.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-28;Inf30min;Etranger;58.0;5009522.0;58.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-29;Inf30min;Etranger;161.0;5009522.0;161.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-30;Inf30min;Etranger;77.0;5009522.0;77.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2023-12-31;Inf30min;Etranger;56.0;5009522.0;56.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-02;Inf30min;Etranger;64.0;5009522.0;64.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-03;Inf30min;Etranger;60.0;5009522.0;60.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-04;Inf30min;Etranger;64.0;5009522.0;64.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-05;Inf30min;Etranger;27.0;5009522.0;27.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-06;Inf30min;Etranger;123.0;5009522.0;123.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-07;Inf30min;Etranger;138.0;5009522.0;138.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-08;Inf30min;Etranger;62.0;5009522.0;62.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-09;Inf30min;Etranger;115.0;5009522.0;115.0;111.31;6.68
