NOM_COM;Lev2_NE_ID;NOM;NE_ID;sum_pop_active_epci;Date;Duree;Type;volume_nuitee;total_volume_nuitee;sum_vol_nuitee_per_date_com;mean_com_vol_nuitee;tx_nuite_pop_active
Amagney;805009;CA du Grand BesanÃ§on;700017;63006.0;2024-01-12;Inf30min;National;22.0;5009522.0;22.0;29.94;0.05
Amagney;805009;CA du Grand BesanÃ§on;700017;63006.0;2024-01-20;Inf30min;National;24.0;5009522.0;24.0;29.94;0.05
Amagney;805009;CA du Grand BesanÃ§on;700017;63006.0;2024-01-23;Inf30min;National;28.0;5009522.0;28.0;29.94;0.05
Amagney;805009;CA du Grand BesanÃ§on;700017;63006.0;2024-01-24;Inf30min;National;36.0;5009522.0;36.0;29.94;0.05
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-11-27;Inf30min;Etranger;50.0;5009522.0;98.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-11-27;Inf30min;National;48.0;5009522.0;98.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-11-28;Inf30min;Etranger;29.0;5009522.0;52.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-11-28;Inf30min;National;23.0;5009522.0;52.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-11-29;Inf30min;Etranger;40.0;5009522.0;63.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-11-29;Inf30min;National;23.0;5009522.0;63.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-11-30;Inf30min;Etranger;20.0;5009522.0;109.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-11-30;Inf30min;National;89.0;5009522.0;109.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-02;Inf30min;Etranger;25.0;5009522.0;74.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-02;Inf30min;National;49.0;5009522.0;74.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-03;Inf30min;Etranger;35.0;5009522.0;109.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-03;Inf30min;National;42.0;5009522.0;109.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-03;Sup3h;National;32.0;5009522.0;109.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-04;Inf30min;Etranger;29.0;5009522.0;51.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-04;Inf30min;National;22.0;5009522.0;51.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-06;Inf30min;National;51.0;5009522.0;51.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-07;Inf30min;National;30.0;5009522.0;30.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-08;Inf30min;Etranger;20.0;5009522.0;20.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-09;Inf30min;Etranger;24.0;5009522.0;57.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-09;Inf30min;National;33.0;5009522.0;57.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-10;Inf30min;Etranger;24.0;5009522.0;56.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-10;Inf30min;National;32.0;5009522.0;56.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-11;Inf30min;National;31.0;5009522.0;31.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-12;Inf30min;National;37.0;5009522.0;37.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-13;Inf30min;National;21.0;5009522.0;21.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-14;Inf30min;National;38.0;5009522.0;38.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-15;Inf30min;National;30.0;5009522.0;30.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-17;Inf30min;Etranger;20.0;5009522.0;44.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-17;Inf30min;National;24.0;5009522.0;44.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-18;Inf30min;Etranger;30.0;5009522.0;76.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-18;Inf30min;National;46.0;5009522.0;76.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-20;Inf30min;Etranger;65.0;5009522.0;88.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-20;Inf30min;National;23.0;5009522.0;88.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-21;Inf30min;Etranger;29.0;5009522.0;67.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-21;Inf30min;National;38.0;5009522.0;67.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-24;Inf30min;National;35.0;5009522.0;35.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-27;Inf30min;Etranger;21.0;5009522.0;21.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-28;Inf30min;National;48.0;5009522.0;48.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-29;Inf30min;Etranger;22.0;5009522.0;62.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2023-12-29;Inf30min;National;40.0;5009522.0;62.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-03;Inf30min;Etranger;50.0;5009522.0;86.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-03;Inf30min;National;36.0;5009522.0;86.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-04;Inf30min;Etranger;31.0;5009522.0;53.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-04;Inf30min;National;22.0;5009522.0;53.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-05;Inf30min;Etranger;31.0;5009522.0;54.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-05;Inf30min;National;23.0;5009522.0;54.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-06;Inf30min;Etranger;39.0;5009522.0;72.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-06;Inf30min;National;33.0;5009522.0;72.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-07;Inf30min;National;43.0;5009522.0;43.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-09;Inf30min;National;22.0;5009522.0;22.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-10;Inf30min;Etranger;56.0;5009522.0;56.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-11;Inf30min;National;23.0;5009522.0;23.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-12;Inf30min;Etranger;32.0;5009522.0;54.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-12;Inf30min;National;22.0;5009522.0;54.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-14;Inf30min;Etranger;21.0;5009522.0;21.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-16;Inf30min;Etranger;38.0;5009522.0;83.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-16;Inf30min;National;45.0;5009522.0;83.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-17;Inf30min;Etranger;87.0;5009522.0;87.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-18;Inf30min;National;21.0;5009522.0;21.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-19;Inf30min;Etranger;49.0;5009522.0;71.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-19;Inf30min;National;22.0;5009522.0;71.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-22;Inf30min;Etranger;31.0;5009522.0;31.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-23;Inf30min;National;34.0;5009522.0;34.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-24;Inf30min;National;21.0;5009522.0;21.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-25;Inf30min;Etranger;29.0;5009522.0;72.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-25;Inf30min;National;43.0;5009522.0;72.0;59.04;1.26
Châtillon-Guyotte;805577;CC du Doubs Baumois;700940;4678.0;2024-01-26;Inf30min;Etranger;24.0;5009522.0;24.0;59.04;1.26
Laissey;806932;CC du Doubs Baumois;700940;4678.0;2023-12-02;Inf30min;National;25.0;5009522.0;25.0;29.2;0.62
Laissey;806932;CC du Doubs Baumois;700940;4678.0;2023-12-03;Inf30min;National;33.0;5009522.0;33.0;29.2;0.62
Laissey;806932;CC du Doubs Baumois;700940;4678.0;2023-12-04;Sup3h;National;21.0;5009522.0;21.0;29.2;0.62
Laissey;806932;CC du Doubs Baumois;700940;4678.0;2023-12-09;Inf30min;National;32.0;5009522.0;32.0;29.2;0.62
Laissey;806932;CC du Doubs Baumois;700940;4678.0;2023-12-15;Inf30min;National;32.0;5009522.0;32.0;29.2;0.62
Laissey;806932;CC du Doubs Baumois;700940;4678.0;2023-12-17;Inf30min;National;34.0;5009522.0;34.0;29.2;0.62
Laissey;806932;CC du Doubs Baumois;700940;4678.0;2023-12-18;Inf30min;Etranger;20.0;5009522.0;20.0;29.2;0.62
Laissey;806932;CC du Doubs Baumois;700940;4678.0;2023-12-31;Inf30min;National;33.0;5009522.0;33.0;29.2;0.62
Laissey;806932;CC du Doubs Baumois;700940;4678.0;2024-01-03;Inf30min;National;39.0;5009522.0;39.0;29.2;0.62
Laissey;806932;CC du Doubs Baumois;700940;4678.0;2024-01-22;Inf30min;National;23.0;5009522.0;23.0;29.2;0.62
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-11-27;Inf30min;National;73.0;5009522.0;73.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-11-28;Inf30min;National;68.0;5009522.0;90.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-11-28;Sup3h;National;22.0;5009522.0;90.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-11-29;Inf30min;National;45.0;5009522.0;45.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-11-30;Inf30min;National;36.0;5009522.0;36.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-01;Inf30min;Etranger;23.0;5009522.0;75.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-01;Inf30min;National;30.0;5009522.0;75.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-01;Sup3h;National;22.0;5009522.0;75.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-02;Inf30min;National;43.0;5009522.0;43.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-03;Inf30min;National;67.0;5009522.0;67.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-04;Inf30min;National;30.0;5009522.0;60.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-04;Sup3h;National;30.0;5009522.0;60.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-05;Inf30min;National;58.0;5009522.0;58.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-06;Inf30min;National;66.0;5009522.0;66.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-07;30min3h;National;22.0;5009522.0;83.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-07;Inf30min;National;61.0;5009522.0;83.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-08;30min3h;National;24.0;5009522.0;84.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-08;Inf30min;National;30.0;5009522.0;84.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-08;Sup3h;National;30.0;5009522.0;84.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-09;Inf30min;National;67.0;5009522.0;67.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-10;Inf30min;Etranger;24.0;5009522.0;90.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-10;Inf30min;National;66.0;5009522.0;90.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-11;Inf30min;National;45.0;5009522.0;45.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-12;Inf30min;National;80.0;5009522.0;110.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-12;Sup3h;National;30.0;5009522.0;110.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-13;Inf30min;National;89.0;5009522.0;111.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-13;Sup3h;National;22.0;5009522.0;111.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-14;Inf30min;National;44.0;5009522.0;74.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-14;Sup3h;National;30.0;5009522.0;74.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-15;Inf30min;National;63.0;5009522.0;63.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-16;Inf30min;National;84.0;5009522.0;84.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-17;Inf30min;National;51.0;5009522.0;51.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-18;Inf30min;National;68.0;5009522.0;99.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-18;Sup3h;National;31.0;5009522.0;99.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-19;Inf30min;National;47.0;5009522.0;47.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-20;30min3h;National;23.0;5009522.0;62.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-20;Inf30min;National;39.0;5009522.0;62.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-21;Inf30min;National;44.0;5009522.0;44.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-22;Inf30min;National;45.0;5009522.0;45.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-24;Inf30min;National;33.0;5009522.0;33.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-26;30min3h;National;27.0;5009522.0;80.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-26;Inf30min;National;53.0;5009522.0;80.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-27;Inf30min;National;45.0;5009522.0;45.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-28;Inf30min;National;72.0;5009522.0;72.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2023-12-29;Inf30min;National;32.0;5009522.0;32.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-01;Inf30min;National;32.0;5009522.0;32.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-02;Inf30min;National;22.0;5009522.0;22.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-03;Inf30min;National;47.0;5009522.0;71.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-03;Sup3h;National;24.0;5009522.0;71.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-04;Inf30min;National;25.0;5009522.0;25.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-05;Inf30min;National;69.0;5009522.0;69.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-09;Inf30min;National;23.0;5009522.0;53.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-09;Sup3h;National;30.0;5009522.0;53.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-10;Inf30min;National;22.0;5009522.0;44.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-10;Sup3h;National;22.0;5009522.0;44.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-11;Inf30min;National;47.0;5009522.0;84.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-11;Sup3h;National;37.0;5009522.0;84.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-12;30min3h;National;38.0;5009522.0;69.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-12;Inf30min;National;31.0;5009522.0;69.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-13;Sup3h;National;25.0;5009522.0;25.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-14;Inf30min;National;51.0;5009522.0;51.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-16;Inf30min;National;50.0;5009522.0;79.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-16;Sup3h;National;29.0;5009522.0;79.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-17;Inf30min;National;22.0;5009522.0;22.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-18;Inf30min;National;37.0;5009522.0;37.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-19;Inf30min;National;37.0;5009522.0;37.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-20;Inf30min;National;41.0;5009522.0;41.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-22;Inf30min;National;23.0;5009522.0;23.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-23;Inf30min;National;36.0;5009522.0;36.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-24;Inf30min;National;35.0;5009522.0;35.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-25;Inf30min;National;68.0;5009522.0;90.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-25;Sup3h;National;22.0;5009522.0;90.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-26;Sup3h;National;24.0;5009522.0;24.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-27;Sup3h;National;25.0;5009522.0;25.0;62.93;1.35
Silley-Bléfond;802570;CC du Doubs Baumois;700940;4678.0;2024-01-28;Inf30min;National;25.0;5009522.0;25.0;62.93;1.35
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-11-27;Inf30min;National;23.0;5009522.0;23.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-11-28;Inf30min;National;79.0;5009522.0;79.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-11-29;Inf30min;Etranger;23.0;5009522.0;57.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-11-29;Inf30min;National;34.0;5009522.0;57.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-11-30;Inf30min;Etranger;34.0;5009522.0;123.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-11-30;Inf30min;National;89.0;5009522.0;123.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-01;Inf30min;National;43.0;5009522.0;43.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-02;Inf30min;National;47.0;5009522.0;47.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-04;30min3h;National;21.0;5009522.0;45.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-04;Sup3h;National;24.0;5009522.0;45.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-06;Inf30min;Etranger;29.0;5009522.0;29.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-07;Inf30min;National;46.0;5009522.0;46.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-08;Sup3h;National;23.0;5009522.0;23.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-09;Inf30min;National;51.0;5009522.0;51.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-11;Inf30min;National;32.0;5009522.0;32.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-12;Inf30min;National;21.0;5009522.0;21.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-13;Inf30min;National;38.0;5009522.0;38.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-14;Inf30min;National;45.0;5009522.0;45.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-15;Inf30min;National;53.0;5009522.0;53.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-16;Inf30min;Etranger;23.0;5009522.0;48.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-16;Inf30min;National;25.0;5009522.0;48.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-17;Inf30min;National;41.0;5009522.0;41.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-18;Sup3h;National;32.0;5009522.0;32.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-19;Inf30min;National;34.0;5009522.0;34.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-20;Inf30min;National;22.0;5009522.0;22.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-21;Inf30min;National;24.0;5009522.0;48.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-21;Sup3h;National;24.0;5009522.0;48.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-22;Inf30min;National;24.0;5009522.0;24.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-25;Inf30min;National;49.0;5009522.0;49.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-26;Inf30min;Etranger;47.0;5009522.0;81.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-26;Inf30min;National;34.0;5009522.0;81.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-27;Sup3h;National;24.0;5009522.0;24.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2023-12-29;Inf30min;National;39.0;5009522.0;39.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2024-01-03;Inf30min;National;25.0;5009522.0;25.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2024-01-04;Inf30min;National;23.0;5009522.0;23.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2024-01-08;Inf30min;National;39.0;5009522.0;39.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2024-01-09;Inf30min;National;46.0;5009522.0;46.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2024-01-10;Inf30min;National;24.0;5009522.0;24.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2024-01-11;30min3h;National;24.0;5009522.0;49.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2024-01-11;Inf30min;National;25.0;5009522.0;49.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2024-01-12;Inf30min;National;49.0;5009522.0;49.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2024-01-13;Inf30min;National;26.0;5009522.0;26.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2024-01-15;Inf30min;National;21.0;5009522.0;21.0;45.1;0.96
